PEMLR,PRTAGE,PESEX,STATE,PEEDUCA,PXRACE1,state
1,56,1,38,43,0,38
1,55,2,38,44,0,38
5,65,1,38,40,0,38
1,20,2,38,39,0,38
1,23,2,38,40,0,38
4,57,1,48,39,0,48
1,57,2,48,39,0,48
5,80,2,48,39,0,48
1,73,1,48,46,0,48
5,71,2,48,43,0,48
1,47,2,48,43,0,48
7,19,2,48,40,0,48
1,49,2,48,43,0,48
7,15,1,48,35,0,48
1,43,1,48,43,0,48
1,34,2,48,43,0,48
5,71,2,48,34,0,48
1,31,1,9,43,0,9
1,27,2,9,43,0,9
1,36,1,9,43,0,9
6,69,2,9,43,21,9
1,62,1,9,41,0,9
7,59,2,9,44,0,9
1,52,1,9,43,0,9
1,51,2,9,44,0,9
7,17,1,9,37,0,9
1,32,1,9,43,0,9
5,70,1,29,43,0,29
1,46,2,29,41,0,29
1,47,1,29,41,0,29
1,20,1,29,39,0,29
1,22,2,29,42,0,29
5,85,2,29,39,0,29
5,77,1,39,39,0,39
5,75,2,39,39,0,39
5,69,1,39,40,0,39
5,69,2,39,41,0,39
5,72,2,49,39,0,49
2,76,1,49,43,0,49
6,55,2,1,41,0,1
2,62,2,1,43,0,1
6,32,1,1,41,0,1
1,57,2,6,44,0,6
1,32,2,6,39,0,6
7,19,2,6,40,0,6
-1,2,2,6,-1,0,6
1,63,1,1,41,0,1
1,62,2,1,44,0,1
1,60,2,1,39,0,1
6,68,1,1,39,0,1
1,21,1,1,39,0,1
5,69,2,1,39,0,1
1,43,2,1,39,0,1
1,46,1,1,39,0,1
1,21,2,1,43,0,1
6,70,2,1,39,0,1
1,66,2,6,43,0,6
1,40,1,48,44,0,48
7,39,2,48,43,0,48
-1,9,1,48,-1,0,48
1,65,2,1,41,0,1
5,67,1,30,39,0,30
5,63,2,30,40,0,30
5,65,2,30,43,0,30
5,67,1,30,39,0,30
1,57,2,20,43,0,20
1,57,1,20,42,0,20
1,33,1,30,45,0,30
1,66,1,50,39,0,50
1,63,2,50,39,0,50
5,77,1,41,42,0,41
5,80,2,51,34,0,51
5,62,1,2,40,0,2
7,60,1,2,42,0,2
7,25,1,2,39,0,2
1,63,2,12,40,0,12
1,39,1,12,39,0,12
1,30,2,12,43,0,12
-1,5,2,12,-1,0,12
6,26,2,12,37,0,12
1,76,1,12,43,21,12
5,77,1,12,43,0,12
5,72,2,12,39,0,12
1,57,1,12,44,0,12
1,64,1,12,43,0,12
1,63,2,12,43,0,12
7,20,2,12,39,0,12
-1,23,1,12,39,0,12
-1,1,1,12,-1,0,12
1,44,1,22,43,0,22
1,43,2,22,41,0,22
7,21,2,22,40,0,22
1,35,1,32,39,0,32
1,43,2,32,39,0,32
-1,14,1,32,-1,0,32
-1,12,2,32,-1,0,32
-1,5,2,32,-1,0,32
1,47,2,28,36,0,28
1,52,1,13,39,0,13
1,58,2,13,40,0,13
1,55,1,13,40,0,13
5,85,2,13,39,0,13
2,58,1,23,40,0,23
1,57,1,23,43,0,23
1,55,2,23,42,0,23
1,54,1,23,41,0,23
6,30,1,23,40,0,23
1,50,2,33,44,0,33
1,48,1,33,43,0,33
1,17,2,33,35,0,33
7,15,1,33,35,0,33
1,28,2,53,41,0,53
1,32,1,53,39,0,53
-1,11,1,53,-1,0,53
-1,3,1,53,-1,0,53
-1,0,1,53,-1,0,53
1,30,1,53,39,0,53
5,69,2,4,36,0,4
6,41,2,4,39,0,4
4,50,1,4,31,0,4
7,15,1,4,34,0,4
7,17,2,4,36,0,4
5,85,1,24,43,0,24
6,53,1,24,43,0,24
1,63,1,24,43,0,24
1,51,2,24,44,0,24
1,18,1,24,37,13,24
1,16,1,24,36,13,24
-1,10,2,24,-1,13,24
1,52,2,24,44,0,24
5,73,2,34,41,0,34
1,47,2,34,39,0,34
1,45,2,34,39,0,34
7,18,2,34,37,0,34
4,53,2,34,39,0,34
5,78,2,44,39,0,44
5,77,1,44,39,0,44
1,53,1,44,39,0,44
7,26,2,54,38,0,54
1,24,1,54,38,0,54
6,53,1,54,39,0,54
6,56,2,54,39,0,54
1,33,1,28,40,0,28
5,79,2,15,39,0,15
1,47,2,15,43,0,15
1,44,2,15,40,0,15
1,27,1,15,39,0,15
7,19,1,15,40,0,15
7,20,2,15,40,0,15
5,61,2,15,39,0,15
5,63,1,15,41,0,15
1,30,1,15,41,0,15
7,19,2,15,40,0,15
6,41,1,25,44,0,25
1,42,2,25,44,0,25
7,17,2,25,36,0,25
7,16,2,25,35,0,25
-1,14,2,25,-1,0,25
7,15,2,25,35,0,25
1,67,2,35,43,0,35
1,68,1,35,44,0,35
1,43,1,45,43,0,45
1,32,2,45,43,0,45
-1,1,1,45,-1,0,45
1,52,2,45,39,0,45
4,23,2,45,39,0,45
1,60,2,45,40,0,45
1,33,1,55,40,0,55
-1,9,1,55,-1,0,55
